Backup job summary
 Report generated on Nov 10, 2022, 9:33:02 AM

Job Details
"Job ID","Server","Agent","HyperVisor Type","Subclient","Type","Backup Type","Application Size","Media Size","Job status","Failure Reason","Throughput (GB/Hour)","VM Operating System","VM Datastore","Retain Data Until"
"2563427","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","8651484","147027","Completed","","0.090","","","Nov 24, 2022, 02:00:11 AM"
"2563426","miapdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","5374318","199500","Completed","","0.090","","","Nov 24, 2022, 02:00:11 AM"
"2563425","miapdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","91166432","1941008","Completed","","0.140","","","Nov 24, 2022, 02:00:11 AM"
"2563424","ahp0494","SQL Server","N/A","default","Backup","Transaction Log","1179770","17728","Completed","","0.660","","","Nov 24, 2022, 02:00:11 AM"
"2563423","ahp0758","SQL Server","N/A","default","Backup","Transaction Log","3998062","63778","Completed","","1.490","","","Nov 24, 2022, 02:00:11 AM"
"2563422","miapdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","12714960","234584","Completed","","2.660","","","Nov 24, 2022, 02:00:11 AM"
"2563421","miapdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","10093276","193457","Completed","","2.420","","","Nov 24, 2022, 02:00:11 AM"
"2563420","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","156762600","46167004","Completed","","32.850","","","Dec 10, 2022, 02:00:11 AM"
"2563419","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","4981224","69222","Completed","","1.110","","","Dec 10, 2022, 02:00:11 AM"
"2563418","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","100205276","15822932","Completed","","16.800","","","Dec 10, 2022, 02:00:11 AM"
"2563417","ahp0493","SQL Server","N/A","default","Backup","Transaction Log","11535190","224424","Completed","","1.490","","","Dec 10, 2022, 02:00:11 AM"
"2563416","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","4719080","59999","Completed","","0.930","","","Dec 10, 2022, 02:00:11 AM"
"2563415","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","3539310","44299","Completed","","0.790","","","Dec 10, 2022, 02:00:11 AM"
"2563414","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","40242276","764500","Completed","","2.110","","","Dec 10, 2022, 02:00:11 AM"
"2563413","ahp0759","SQL Server","N/A","default","Backup","Transaction Log","6357358","243529","Completed","","1.250","","","Dec 10, 2022, 02:00:11 AM"
"2563412","ahp0763","SQL Server","N/A","default","Backup","Transaction Log","11862748","429211","Completed","","1.730","","","Dec 10, 2022, 02:00:11 AM"
"2563411","miatdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","12911812","200187","Completed","","1.400","","","Dec 10, 2022, 02:00:11 AM"
"2563410","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","47841890","47951592","Completed","","13.370","","","Nov 24, 2022, 02:00:11 AM"
"2563409","miapdwfarm01","SQL Server","N/A","ERPM_DB","Backup","Transaction Log","6488308","550353","Completed","","2.720","","","Nov 24, 2022, 02:00:11 AM"
"2563406","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","26346082","26408552","Completed","","8.030","","","Nov 24, 2022, 01:45:10 AM"
"2563404","miapdwfarm01","SQL Server","N/A","ERPM_DB","Backup","Transaction Log","6488308","549483","Completed","","2.720","","","Nov 24, 2022, 01:30:10 AM"
"2563403","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","26149474","26211464","Completed","","7.970","","","Nov 24, 2022, 01:30:10 AM"
"2563401","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","90112610","90315048","Completed","","25.180","","","Nov 24, 2022, 01:15:09 AM"
"2563399","ahp0218","SQL Server","N/A","default","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 10, 2022, 01:00:16 AM"
"2563398","ahppdwanlysql01","SQL Server","N/A","default","Backup","Transaction Log","14615504","313377","Completed","","2.230","","","Nov 24, 2022, 01:00:16 AM"
"2563397","ahppdworahyp11","SQL Server","N/A","default","Backup","Transaction Log","22480800","1134552","Completed","","3.140","","","Nov 24, 2022, 01:00:16 AM"
"2563396","ahppdwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","6292066","92988","Completed","","0.070","","","Nov 24, 2022, 01:00:16 AM"
"2563395","ahptdwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","2359540","30321","Completed","","0.660","","","Dec 10, 2022, 01:00:16 AM"
"2563394","ahpddwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","3539310","45529","Completed","","0.910","","","Dec 10, 2022, 01:00:15 AM"
"2563393","ahppdwmoveit01","SQL Server","N/A","default","Backup","Transaction Log","49807726","13511150","Completed","","0.760","","","Nov 24, 2022, 01:00:15 AM"
"2563392","ahptdwmoveit01","SQL Server","N/A","default","Backup","Transaction Log","14942452","4232777","Completed","","2.180","","","Dec 10, 2022, 01:00:15 AM"
"2563391","ahptdworahyp11","SQL Server","N/A","default","Backup","Transaction Log","7750551456","95085729","Completed","","426.000","","","Dec 10, 2022, 01:00:15 AM"
"2563390","ahppdwintvsql03","SQL Server","N/A","default","Backup","Transaction Log","1462503694","406340033","Completed","","68.100","","","Nov 24, 2022, 01:00:15 AM"
"2563389","ahppdwaxmvsql03","SQL Server","N/A","default","Backup","Transaction Log","10748392","153211","Completed","","3.600","","","Nov 24, 2022, 01:00:15 AM"
"2563388","ahppdwpsfvsql03","SQL Server","N/A","default","Backup","Transaction Log","8061538","599709","Completed","","2.460","","","Nov 24, 2022, 01:00:15 AM"
"2563387","ahp0430","SQL Server","N/A","default","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 10, 2022, 01:00:15 AM"
"2563386","AHPPDWINFA01","SQL Server","N/A","default","Backup","Transaction Log","54986778","10146826","Completed","","0.230","","","Nov 24, 2022, 01:00:15 AM"
"2563385","ahppdwvrnssql01","SQL Server","N/A","default","Backup","Transaction Log","4719080","69580","Completed","","0.070","","","Nov 24, 2022, 01:00:15 AM"
"2563384","AHPPDWINTVSQL02","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","122618222","35131193","Completed","","22.840","","","Nov 24, 2022, 01:00:15 AM"
"2563383","AHPPDWINTVSQL02","SQL Server","N/A","default","Backup","Transaction Log","13501758","191408","Completed","","2.160","","","Nov 24, 2022, 01:00:15 AM"
"2563382","AHPPDWHRPVSQL02","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 10, 2022, 01:00:15 AM"
"2563381","AHPPDWHRPVSQL02","SQL Server","N/A","default","Backup","Transaction Log","8520534","113471","Completed","","1.900","","","Nov 24, 2022, 01:00:14 AM"
"2563380","AHPPDWAXMVSQL02","SQL Server","N/A","default","Backup","Transaction Log","1179770","15454","Completed","","0.570","","","Nov 24, 2022, 01:00:14 AM"
"2563379","AHPQDWPSFVSQL01","SQL Server","N/A","default","Backup","Transaction Log","7144034","330332","Completed","","1.260","","","Dec 10, 2022, 01:00:14 AM"
"2563378","AHPQDWINTVSQL01","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","1335165172","375539304","Completed","","179.060","","","Dec 10, 2022, 01:00:14 AM"
"2563377","AHPQDWINTVSQL01","SQL Server","N/A","default","Backup","Transaction Log","87492390","36089839","Completed","","5.150","","","Dec 10, 2022, 01:00:14 AM"
"2563376","AHPQDWHRPVSQL01","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","1179770","15423","Completed","","0.440","","","Dec 10, 2022, 01:00:14 AM"
"2563375","AHPQDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","10093520","144476","Completed","","1.350","","","Dec 10, 2022, 01:00:14 AM"
"2563374","AHPQDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","13107810","454235","Completed","","2.200","","","Dec 10, 2022, 01:00:14 AM"
"2563373","AHPTDWINTVSQL01","SQL Server","N/A","default","Backup","Transaction Log","30346096","441160","Completed","","1.670","","","Dec 10, 2022, 01:00:14 AM"
"2563372","AHPTDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","9831376","131791","Completed","","1.370","","","Dec 10, 2022, 01:00:14 AM"
"2563371","AHPTDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6160994","86085","Completed","","1.220","","","Dec 10, 2022, 01:00:13 AM"
"2563370","AHPDDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","59703784","14027382","Completed","","12.510","","","Dec 10, 2022, 01:00:14 AM"
"2563369","AHPDDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","18416348","1503251","Completed","","3.090","","","Dec 10, 2022, 01:00:13 AM"
"2563368","ahpddwinfa01","SQL Server","N/A","default","Backup","Transaction Log","46795144","6721132","Completed","","3.270","","","Dec 10, 2022, 01:00:13 AM"
"2563367","ahppdwacurpts","SQL Server","N/A","default","Backup","Transaction Log","4850152","65974","Completed","","0.070","","","Nov 24, 2022, 01:00:13 AM"
"2563366","ahppdwacuity","SQL Server","N/A","default","Backup","Transaction Log","7209692","100467","Completed","","0.070","","","Nov 24, 2022, 01:00:13 AM"
"2563365","AHPPDWHRPVSQL01","SQL Server","N/A","Repli _Backup","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 10, 2022, 01:00:13 AM"
"2563364","AHPPDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6292066","91509","Completed","","1.510","","","Nov 24, 2022, 01:00:13 AM"
"2563363","AHPPDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6024003950","1310477194","Completed","","315.580","","","Nov 24, 2022, 01:00:13 AM"
"2563362","ahpdawautomic","SQL Server","N/A","default","Backup","Transaction Log","12714228","3438004","Completed","","2.660","","","Dec 10, 2022, 01:00:13 AM"
"2563361","ahp0414","SQL Server","N/A","default","Backup","Transaction Log","5374318","130381","Completed","","0.090","","","Nov 24, 2022, 01:00:13 AM"
"2563360","ahp0435","SQL Server","N/A","default","Backup","Transaction Log","2097396","26363","Completed","","0.780","","","Nov 24, 2022, 01:00:12 AM"
"2563359","gnvpawtfs","SQL Server","N/A","default","Backup","Transaction Log","7340764","101255","Completed","","0.070","","","Nov 24, 2022, 01:00:12 AM"
"2563358","ahp0213","SQL Server","N/A","default","Backup","Transaction Log","82254634","1420737","Completed","","3.280","","","Nov 24, 2022, 01:00:12 AM"
"2563357","ahp0926","SQL Server","N/A","default","Backup","Transaction Log","115878750","2195185","Completed","","1.380","","","Nov 24, 2022, 01:00:12 AM"
"2563356","miatdwvsql01","SQL Server","N/A","default","Backup","Transaction Log","34735056","1060376","Completed","","4.310","","","Dec 10, 2022, 01:00:12 AM"
"2563355","ahppdwhresb","SQL Server","N/A","default","Backup","Transaction Log","48435618","802694","Completed","","1.910","","","Dec 10, 2022, 01:00:12 AM"
"2563354","miapdwcm01","SQL Server","N/A","default","Backup","Transaction Log","103743976","14458640","Completed","","31.620","","","Nov 24, 2022, 01:00:12 AM"
"2563353","miapdwalmdb","SQL Server","N/A","default","Backup","Transaction Log","10224470","463441","Completed","","2.450","","","Nov 24, 2022, 01:00:12 AM"
"2563352","ahp0751","SQL Server","N/A","default","Backup","Transaction Log","262512902876","4497047886","Completed","","542.960","","","Nov 24, 2022, 01:00:12 AM"
"2563351","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","144245224","43183356","Completed","","1.820","","","Nov 24, 2022, 01:00:12 AM"
"2563350","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","3539310","44475","Completed","","0.060","","","Nov 24, 2022, 01:00:10 AM"
"2563349","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","8651484","147664","Completed","","0.090","","","Nov 24, 2022, 01:00:10 AM"
"2563348","miapdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","5243246","178774","Completed","","0.090","","","Nov 24, 2022, 01:00:10 AM"
"2563347","miapdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","91166432","1940705","Completed","","0.140","","","Nov 24, 2022, 01:00:10 AM"
"2563346","ahp0494","SQL Server","N/A","default","Backup","Transaction Log","1179770","17704","Completed","","0.660","","","Nov 24, 2022, 01:00:10 AM"
"2563345","ahp0758","SQL Server","N/A","default","Backup","Transaction Log","3998062","72210","Completed","","1.490","","","Nov 24, 2022, 01:00:10 AM"
"2563344","miapdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","12714960","237195","Completed","","2.840","","","Nov 24, 2022, 01:00:10 AM"
"2563343","miapdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","10093276","193366","Completed","","2.600","","","Nov 24, 2022, 01:00:10 AM"
"2563342","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","145621480","43675734","Completed","","30.510","","","Dec 10, 2022, 01:00:10 AM"
"2563341","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","4981224","71250","Completed","","0.930","","","Dec 10, 2022, 01:00:10 AM"
"2563340","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","95617756","15108410","Completed","","15.270","","","Dec 10, 2022, 01:00:10 AM"
"2563339","ahp0493","SQL Server","N/A","default","Backup","Transaction Log","11535190","224388","Completed","","1.380","","","Dec 10, 2022, 01:00:10 AM"
"2563338","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","4719080","59979","Completed","","0.930","","","Dec 10, 2022, 01:00:10 AM"
"2563337","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","3539310","44329","Completed","","0.850","","","Dec 10, 2022, 01:00:10 AM"
"2563336","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","40242276","764772","Completed","","2.010","","","Dec 10, 2022, 01:00:10 AM"
"2563335","ahp0759","SQL Server","N/A","default","Backup","Transaction Log","6488430","281336","Completed","","1.280","","","Dec 10, 2022, 01:00:10 AM"
"2563334","ahp0763","SQL Server","N/A","default","Backup","Transaction Log","11862748","431754","Completed","","1.420","","","Dec 10, 2022, 01:00:10 AM"
"2563333","miatdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","12911812","200129","Completed","","1.270","","","Dec 10, 2022, 01:00:10 AM"
"2563332","miapdwfarm01","SQL Server","N/A","ERPM_DB","Backup","Transaction Log","6553844","582276","Completed","","2.750","","","Nov 24, 2022, 01:00:10 AM"
"2563331","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","49545826","49659176","Completed","","13.840","","","Nov 24, 2022, 01:00:10 AM"
"2563329","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","23790178","23846984","Completed","","7.250","","","Nov 24, 2022, 12:45:09 AM"
"2563327","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","65536610","65685000","Completed","","19.980","","","Nov 24, 2022, 12:30:09 AM"
"2563326","miapdwfarm01","SQL Server","N/A","ERPM_DB","Backup","Transaction Log","6553844","561989","Completed","","3.140","","","Nov 24, 2022, 12:30:09 AM"
"2563324","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","131859042","132153352","Completed","","36.840","","","Nov 24, 2022, 12:15:08 AM"
"2563322","ahp0218","SQL Server","N/A","default","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 10, 2022, 12:00:16 AM"
"2563321","ahppdwanlysql01","SQL Server","N/A","default","Backup","Transaction Log","14615504","313428","Completed","","2.880","","","Nov 24, 2022, 12:00:15 AM"
"2563320","ahppdworahyp11","SQL Server","N/A","default","Backup","Transaction Log","22480800","1142633","Completed","","2.600","","","Nov 24, 2022, 12:00:15 AM"
"2563319","ahppdwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","6292066","94136","Completed","","0.070","","","Nov 24, 2022, 12:00:15 AM"
"2563318","ahptdwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","2359540","30304","Completed","","0.660","","","Dec 10, 2022, 12:00:15 AM"
"2563317","ahpddwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","3539310","45467","Completed","","0.910","","","Dec 10, 2022, 12:00:15 AM"
"2563316","ahppdwmoveit01","SQL Server","N/A","default","Backup","Transaction Log","39649646","10210943","Completed","","0.600","","","Nov 24, 2022, 12:00:15 AM"
"2563315","ahptdwmoveit01","SQL Server","N/A","default","Backup","Transaction Log","15335668","4437129","Completed","","3.020","","","Dec 10, 2022, 12:00:14 AM"
"2563314","ahptdworahyp11","SQL Server","N/A","default","Backup","Transaction Log","22480800","1094598","Completed","","1.710","","","Dec 10, 2022, 12:00:14 AM"
